year,month,day,temp,humidity,sun,wind
2010,9,1,36.9,64,8.6,2.2
2010,9,2,37,63,11.4,2.3
2010,9,3,38.1,59,10,1.8
2010,9,4,37,52,12.2,2.7
2010,9,5,36.9,63,10.6,2.3
2010,9,6,37,67,7.2,2.3
2010,9,7,38.1,61,9,2.1
2010,9,8,27,86,0,2.4
2010,9,9,30.3,69,3.7,2
2010,9,10,32.7,64,9.1,1.8
2010,9,11,35.1,67,10.4,1.6
2010,9,12,32.4,73,3.5,2.8
2010,9,13,35.5,71,6,2.1
2010,9,14,33.1,70,7.2,2.6
2010,9,15,25.6,78,1.3,1.8
2010,9,16,20.5,91,0,1.2
2010,9,17,29.6,75,8.4,1.3
2010,9,18,30.8,63,8.4,2.2
2010,9,19,30.5,69,5.8,1.3
2010,9,20,28,77,1.3,1.5
2010,9,21,34,67,9,1.5
2010,9,22,35.6,67,9.4,2.5
2010,9,23,21.2,91,0,2.2
2010,9,24,19.8,71,0,2.1
2010,9,25,24,61,5.6,2.9
2010,9,26,25.7,62,9.2,2.5
2010,9,27,16.7,90,0,1.6
2010,9,28,24.5,82,1.6,2.4
2010,9,29,24.9,54,2.1,3.3
2010,9,30,20.4,81,0,1.1
2011,5,1,25.4,68,1.6,2.2
2011,5,2,24.9,35,9.2,3.4
2011,5,3,19.5,62,1,1.9
2011,5,4,25.8,57,10.8,1.9
2011,5,5,16.4,58,0,2.3
2011,5,6,19.3,70,0.1,2.1
2011,5,7,17.9,88,0,1.4
2011,5,8,29.9,51,11.6,3.2
2011,5,9,26.4,48,8.3,2.9
2011,5,10,29.7,73,1.1,2.2
2011,5,11,18,92,0,2.2
2011,5,12,17.8,92,0,1.4
2011,5,13,27,71,6.7,1.9
2011,5,14,27.1,45,9.8,2.3
2011,5,15,28.1,35,12.3,3.2
2011,5,16,25.6,51,4.1,2.3
2011,5,17,23.2,65,2.3,1.9
2011,5,18,26.3,55,12.3,2.6
2011,5,19,28.9,57,12.3,2.3
2011,5,20,30.3,57,12.1,2.4
2011,5,21,32.1,64,11.3,2.6
2011,5,22,26.8,85,1.5,2.3
2011,5,23,19,83,0,1.9
2011,5,24,20.7,79,4.7,2.1
2011,5,25,27.3,61,12.6,2.3
2011,5,26,20.6,80,0.5,1.5
2011,5,27,20.3,83,0,1.8
2011,5,28,20,94,0,1.5
2011,5,29,19.4,97,0,2
2011,5,30,22.8,77,1.2,2.6
2011,5,31,21,62,5.3,3.5
2011,6,1,17.7,69,0,2.2
2011,6,2,15.5,92,0,1
2011,6,3,26.6,73,9.6,2.3
2011,6,4,29.3,69,10.7,2.2
2011,6,5,26.9,78,3.7,2
2011,6,6,30.7,59,12.4,2.7
2011,6,7,26.6,66,2.6,2.4
2011,6,8,25.4,72,3.4,2
2011,6,9,27.6,70,4.8,2.3
2011,6,10,26.3,77,0.5,1.4
2011,6,11,27.8,81,1.8,2.1
2011,6,12,26.6,70,0.1,1.8
2011,6,13,26.5,81,1.2,2.1
2011,6,14,26.5,75,2.8,2.4
2011,6,15,24.1,60,0.2,2.4
2011,6,16,24.9,77,0.7,2.2
2011,6,17,22.5,89,0,2.1
2011,6,18,21.6,88,0,2.1
2011,6,19,26.7,79,1,1.4
2011,6,20,30.7,78,5.8,1.9
2011,6,21,32.6,79,5,1.7
2011,6,22,35.6,61,11.8,2.4
2011,6,23,34.5,69,5.7,1.9
2011,6,24,39.8,57,9.2,2.7
2011,6,25,28.4,74,1.2,3.3
2011,6,26,22.3,93,0,1.8
2011,6,27,24.3,88,0,1.5
2011,6,28,34.8,73,9.9,2.3
2011,6,29,36.6,72,9.7,2.3
2011,6,30,33.5,78,4.9,1.9
2011,7,1,34.4,73,5.8,2.2
2011,7,2,32.2,75,5.1,2.7
2011,7,3,32.5,74,2.6,2.1
2011,7,4,36,73,5.9,2.1
2011,7,5,34.7,68,9.2,2.4
2011,7,6,33.8,58,9,3.5
2011,7,7,29.7,74,0.7,1.8
2011,7,8,33.9,77,5,2.1
2011,7,9,35.9,71,3.8,2.3
2011,7,10,37.5,66,11,2.6
2011,7,11,37.3,66,13.2,2.5
2011,7,12,36.6,69,7.2,2.5
2011,7,13,36.6,68,10.8,2.5
2011,7,14,37.2,63,12.4,2.4
2011,7,15,38.2,63,13,2.4
2011,7,16,38.2,63,13.3,2.7
2011,7,17,38.2,66,13.2,2.4
2011,7,18,37.6,69,5.5,2.7
2011,7,19,28.3,94,0,2.8
2011,7,20,30,85,0.1,4.6
2011,7,21,25.3,62,4,4.3
2011,7,22,26.2,61,6,2.4
2011,7,23,30.3,66,7.4,2.2
2011,7,24,31.4,71,8.5,2.8
2011,7,25,33.5,72,6.4,2.6
2011,7,26,31.8,73,4.9,2.1
2011,7,27,32.4,77,1.9,1.8
2011,7,28,30.5,87,0.2,1.8
2011,7,29,30.1,90,0.3,1.8
2011,7,30,28.8,86,1,1.8
2011,7,31,24.4,89,0,2.1
2011,8,1,26.7,85,0,2
2011,8,2,27.5,82,0.4,1.6
2011,8,3,30.7,80,3.3,2.1
2011,8,4,31.5,81,2,1.9
2011,8,5,31.9,82,2.8,2.1
2011,8,6,34.3,78,4.6,1.7
2011,8,7,35.4,77,7.8,2.3
2011,8,8,35.3,73,9.3,2.2
2011,8,9,36.9,68,12.2,2
2011,8,10,37.8,69,12.5,2.2
2011,8,11,37.8,66,9,2.3
2011,8,12,36.9,59,11.1,2.5
2011,8,13,35.2,63,7.5,2.1
2011,8,14,36.4,70,8.5,2.4
2011,8,15,35.6,70,9.5,2.1
2011,8,16,36.7,67,10.7,2.2
2011,8,17,36.7,66,9.9,2.2
2011,8,18,38.3,65,10,2.1
2011,8,19,28.9,88,0,1.8
2011,8,20,25.7,85,0,1.8
2011,8,21,21.8,92,0,1.8
2011,8,22,23.8,91,0,1.5
2011,8,23,25.9,92,0.1,1.2
2011,8,24,33.7,80,6,2
2011,8,25,27.1,93,0,1.3
2011,8,26,31.2,90,0.8,1.3
2011,8,27,26.9,86,0,1.7
2011,8,28,30.8,73,9.5,1.9
2011,8,29,31.5,73,9.9,2.1
2011,8,30,31.8,67,9.3,1.9
2011,8,31,30.2,82,1.8,1.9
2011,9,1,29.6,92,0.2,2.9
2011,9,2,32.9,83,3.6,4.6
2011,9,3,31.2,80,1.2,5.9
2011,9,4,30.2,83,1.2,4.5
2011,9,5,28,93,0.3,2.2
2011,9,6,30.4,62,6.7,3.1
2011,9,7,30.2,59,10.7,2
2011,9,8,30.9,68,9.7,2
2011,9,9,31.9,72,8,1.6
2011,9,10,34.3,72,11,2.1
2011,9,11,32,78,4.6,3
2011,9,12,33.8,73,9.6,2
2011,9,13,34.3,72,10.4,2.1
2011,9,14,34.2,71,10.8,2.1
2011,9,15,34.4,72,8.1,2.3
2011,9,16,34,73,8.8,2.6
2011,9,17,33.2,78,5.8,4.1
2011,9,18,34.5,72,8.5,2.1
2011,9,19,33.4,77,6.9,3
2011,9,20,19.9,96,0,2.1
2011,9,21,24.2,93,0,3.5
2011,9,22,29,77,5,3
2011,9,23,22.8,79,3,1.9
2011,9,24,25,63,11.6,2.3
2011,9,25,24.5,68,6.8,1.9
2011,9,26,19.5,81,0.3,1.2
2011,9,27,26.3,68,7.6,2.2
2011,9,28,25.1,65,9.6,1.9
2011,9,29,26.5,65,11.2,2
2011,9,30,25.3,73,2.8,1.3
2012,5,1,23.1,85,1.8,2.3
2012,5,2,20,91,0,3.5
2012,5,3,18.6,96,0,3.2
2012,5,4,22.1,84,2.8,2.1
2012,5,5,28.1,52,12.3,3.3
2012,5,6,22.2,73,2.5,2.3
2012,5,7,24.5,62,8.8,2.9
2012,5,8,26.1,61,8.4,2.1
2012,5,9,21.2,79,0,1.8
2012,5,10,24.5,61,9.8,4
2012,5,11,21.1,50,12.7,5.6
2012,5,12,20.4,42,13.2,5.5
2012,5,13,23,44,12.4,3.3
2012,5,14,26.4,60,11.2,2.8
2012,5,15,19.2,86,0,1.8
2012,5,16,28.4,47,10.9,3.6
2012,5,17,26.6,57,4.9,2.4
2012,5,18,23.5,61,8.1,3.7
2012,5,19,28.4,48,12.4,3
2012,5,20,26.9,56,6.1,2.4
