year,month,day,temp,humidity,sun,wind
2009,9,16,28.2,65,11.2,2.2
2009,9,17,28.6,56,10.9,2.6
2009,9,18,27.9,58,8.2,3.2
2009,9,19,28.5,58,10.4,4.9
2009,9,20,28.9,57,11.2,3
2009,9,21,28.3,71,2.1,1.3
2009,9,22,23.5,86,0,0.9
2009,9,23,27,78,1.5,1.2
2009,9,24,29,75,10.7,2.2
2009,9,25,28.5,71,9.6,2.3
2009,9,26,28.9,70,9,2.5
2009,9,27,30,64,6.6,2
2009,9,28,26.3,79,0,1.5
2009,9,29,26.5,84,0,1.7
2009,9,30,24.3,87,0,1.1
2010,5,1,19.3,43,12.3,2.9
2010,5,2,25.8,52,9.7,2.2
2010,5,3,27.9,61,10.8,2.3
2010,5,4,27.3,62,11.1,2.3
2010,5,5,25.6,63,4.8,2
2010,5,6,25.4,65,0.9,3.7
2010,5,7,24.8,53,8.2,3
2010,5,8,27.6,47,12.2,2.1
2010,5,9,27.7,43,0.3,1.5
2010,5,10,21.2,83,0,2.1
2010,5,11,21.4,80,3.3,3.6
2010,5,12,20.5,65,10.8,3.1
2010,5,13,20.7,61,12.1,2.9
2010,5,14,20.9,58,12.9,4
2010,5,15,22.8,54,10.7,2.5
2010,5,16,25.2,55,12.8,2.5
2010,5,17,27.7,53,11.2,2.4
2010,5,18,24.7,62,1.2,4.1
2010,5,19,24.4,85,0,2.1
2010,5,20,24.1,81,3,1.4
2010,5,21,26.3,65,9,2.1
2010,5,22,23.8,70,0.1,1.9
2010,5,23,23.3,87,0,3.8
2010,5,24,23.5,61,2.9,4.5
2010,5,25,22.6,64,2,4.5
2010,5,26,20.2,74,0.9,4.9
2010,5,27,19.8,68,1.7,5.5
2010,5,28,19,68,3.2,2.7
2010,5,29,23.7,66,7.9,3
2010,5,30,21.7,64,13.2,4.4
2010,5,31,22.5,67,7.9,3.8
2010,6,1,24.2,74,6,2.6
2010,6,2,26.8,68,9.8,2.4
2010,6,3,27.1,65,13.3,2.5
2010,6,4,25.1,70,3.4,1.9
2010,6,5,28,63,13.2,2.4
2010,6,6,27.6,63,7.7,2.2
2010,6,7,27,63,3.5,2.4
2010,6,8,26.8,63,5.9,3.1
2010,6,9,26.4,62,12.9,2.6
2010,6,10,27.9,62,11,2.3
2010,6,11,30.2,64,10.4,2.3
2010,6,12,31.2,55,1.5,2.7
2010,6,13,27.9,66,4.5,2.9
2010,6,14,29.4,67,2.5,2.2
2010,6,15,23.7,88,0,2
2010,6,16,28.7,75,8.9,2.1
2010,6,17,29.1,76,3.6,1.8
2010,6,18,26.7,86,0,2.4
2010,6,19,28.8,79,7.9,2.1
2010,6,20,27.4,79,0,2.5
2010,6,21,27,77,0,2
2010,6,22,29.1,67,7.6,2.2
2010,6,23,27.1,76,4.7,2.6
2010,6,24,28.2,74,6.3,2
2010,6,25,25,82,0,2.2
2010,6,26,27.7,86,0,2.8
2010,6,27,30,83,0.1,2.8
2010,6,28,29,85,0.1,2.4
2010,6,29,26.9,87,0,1.8
2010,6,30,27,86,0.2,1.6
2010,7,1,31.4,79,5.6,2.1
2010,7,2,30.6,77,1.2,2
2010,7,3,29.2,78,0,2.6
2010,7,4,25.6,91,0,1.7
2010,7,5,28.2,86,0.6,1.8
2010,7,6,30.1,79,1.5,1.8
2010,7,7,31.4,73,10.2,2.3
2010,7,8,29.4,76,3.5,2.5
2010,7,9,29.8,77,5.5,2.4
2010,7,10,30.1,80,2.4,2.3
2010,7,11,32.2,69,0.8,5.3
2010,7,12,29.4,88,0,2.1
