year,month,day,temp,humidity,sun,wind
2010,7,19,34.5,61,12.6,2.9
2010,7,20,34.5,62,11.5,2.4
2010,7,21,36.3,61,11.4,2.7
2010,7,22,36.1,60,11.3,2.9
2010,7,23,35.7,65,10.1,2.6
2010,7,24,35.8,63,11.9,2.8
2010,7,25,34.4,64,8.7,2.4
2010,7,26,33.3,71,5.4,2.7
2010,7,27,33.8,64,11.6,3.5
2010,7,28,34.2,59,11.3,5.1
2010,7,29,27.9,76,0,6.2
2010,7,30,29.2,82,2.2,4.3
2010,7,31,32.2,74,2.5,2
2010,8,1,34.1,71,8.1,2.6
2010,8,2,32.2,73,1.8,4.2
2010,8,3,33.3,69,10.4,5.2
2010,8,4,33.8,68,9.3,4.9
2010,8,5,33.4,68,12.3,4.9
2010,8,6,33.6,65,7.7,4.4
2010,8,7,33.2,63,11.8,4.2
2010,8,8,32.5,64,3.4,3.2
2010,8,9,28.9,77,0.2,3
2010,8,10,30.5,76,1.9,3.4
2010,8,11,31.9,72,6.1,4.7
2010,8,12,32.3,73,4.3,6.1
2010,8,13,30.3,70,1.3,2.6
2010,8,14,32.6,70,0.3,2.7
2010,8,15,35.5,65,8.3,3
2010,8,16,36.3,64,8.9,2.2
2010,8,17,37.2,60,11,2.9
2010,8,18,35.1,67,4,2.9
2010,8,19,33.1,71,2.1,3
2010,8,20,31.8,66,1.1,2.5
2010,8,21,32.8,66,7,2.7
2010,8,22,34.6,67,11.4,3.4
2010,8,23,35.1,68,10.9,3.1
2010,8,24,33.9,71,9.7,3.9
2010,8,25,33.8,65,9,2.9
2010,8,26,34.7,64,9.8,3.2
2010,8,27,33.8,66,9.1,2.7
2010,8,28,34.7,62,11.3,3.4
2010,8,29,34.4,62,10.8,2.3
2010,8,30,34.8,64,7.9,2.2
2010,8,31,35.8,63,11.4,2.7
2010,9,1,35.9,64,8.2,3
2010,9,2,34.6,61,10.1,3.7
2010,9,3,34.5,62,11.6,3.2
2010,9,4,35.9,51,11.6,3.2
2010,9,5,34.3,66,5.5,3.1
2010,9,6,34.1,67,8.8,4.8
2010,9,7,35.7,57,8,4.3
2010,9,8,30.5,79,0,3.3
2010,9,9,28.6,65,4.8,3
2010,9,10,29.4,62,7.3,2.4
2010,9,11,31.7,67,11.1,2.3
2010,9,12,31.7,71,8,2.7
2010,9,13,33.2,70,4.3,2.3
2010,9,14,30.4,69,3.5,3.2
2010,9,15,25.7,67,0.7,2.8
2010,9,16,21.9,86,0,2.7
2010,9,17,29.1,67,7.6,1.5
2010,9,18,29.6,59,8.5,2.2
2010,9,19,29.7,68,7.2,2.1
2010,9,20,28.8,73,0.4,1.7
2010,9,21,31.7,68,9.6,1.8
2010,9,22,32.7,68,10.9,2.9
2010,9,23,24.8,83,0,3.1
2010,9,24,20.2,65,0,3.3
2010,9,25,22,59,5.3,3.5
2010,9,26,24.6,56,7.9,2.5
2010,9,27,17.8,87,0,3.4
2010,9,28,22.8,85,0.1,2.4
2010,9,29,25.6,53,4.3,3.2
2010,9,30,22,79,0,2
2011,5,1,21.1,64,0.5,5.6
2011,5,2,24.2,42,9.4,2.8
2011,5,3,18.2,61,0.1,2.1
2011,5,4,21.7,59,10.5,3
2011,5,5,17.2,59,0.1,3.2
2011,5,6,19.6,65,1.4,2.2
2011,5,7,18.4,79,0,1.8
2011,5,8,25.9,55,11.2,2.6
2011,5,9,23.8,45,7.9,3.4
2011,5,10,27.2,63,0.8,2.8
2011,5,11,18.5,80,0,2.4
2011,5,12,16.8,85,0,2.3
2011,5,13,24.4,75,2.9,2.3
2011,5,14,25.1,47,9.2,3.1
2011,5,15,25.6,30,11.2,4.2
2011,5,16,23.5,47,2.7,4.8
2011,5,17,21.7,66,0.5,2.7
2011,5,18,23.7,59,12.2,3
2011,5,19,25.7,53,12.7,3.4
2011,5,20,26.7,56,12.2,3.4
2011,5,21,27.6,62,11.8,3.9
2011,5,22,29.6,71,7.2,4.1
2011,5,23,18.3,66,0,2.6
2011,5,24,18.1,71,3.2,2.4
2011,5,25,23.8,55,11.3,2.6
2011,5,26,22.3,65,1.6,2.4
2011,5,27,20.6,69,0,2.2
2011,5,28,19.7,88,0,2
2011,5,29,19.1,88,0,2.3
2011,5,30,21.7,70,1.3,4.2
2011,5,31,18.7,55,4.4,3.8
2011,6,1,18.5,57,0.4,2.5
2011,6,2,17.4,81,0,1.7
2011,6,3,24,70,7.8,2.2
2011,6,4,26.3,69,10.9,3.4
2011,6,5,25.7,70,3.1,2.6
2011,6,6,28.6,60,11.4,2.9
2011,6,7,24,68,0.5,3
2011,6,8,22.7,75,1.6,2.2
2011,6,9,25.6,64,7.3,2.6
2011,6,10,24.9,74,0.5,3.1
2011,6,11,25.1,79,0.1,2.7
2011,6,12,26.2,68,0.3,1.9
2011,6,13,23.5,79,0,2.1
